INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2016-01-03T05:00:00-00:00,2016-01-03T06:00:00-00:00,1,2016-01-02,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11924.73,DAM,21
2016-01-02T10:00:00-00:00,2016-01-02T11:00:00-00:00,1,2016-01-02,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9883.85,DAM,21
2016-01-02T11:00:00-00:00,2016-01-02T12:00:00-00:00,1,2016-01-02,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9850.79,DAM,21
2016-01-02T12:00:00-00:00,2016-01-02T13:00:00-00:00,1,2016-01-02,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9974.72,DAM,21
2016-01-02T20:00:00-00:00,2016-01-02T21:00:00-00:00,1,2016-01-02,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10533.75,DAM,21
2016-01-03T02:00:00-00:00,2016-01-03T03:00:00-00:00,1,2016-01-02,19,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,13098.76,DAM,21
2016-01-02T16:00:00-00:00,2016-01-02T17:00:00-00:00,1,2016-01-02,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11256.94,DAM,21
2016-01-02T17:00:00-00:00,2016-01-02T18:00:00-00:00,1,2016-01-02,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11485.09,DAM,21
2016-01-02T23:00:00-00:00,2016-01-03T00:00:00-00:00,1,2016-01-02,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10618.41,DAM,21
2016-01-03T00:00:00-00:00,2016-01-03T01:00:00-00:00,1,2016-01-02,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11192.46,DAM,21
2016-01-03T07:00:00-00:00,2016-01-03T08:00:00-00:00,1,2016-01-02,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10581.39,DAM,21
2016-01-02T21:00:00-00:00,2016-01-02T22:00:00-00:00,1,2016-01-02,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10378.97,DAM,21
2016-01-02T08:00:00-00:00,2016-01-02T09:00:00-00:00,1,2016-01-02,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10451.64,DAM,21
2016-01-02T17:00:00-00:00,2016-01-02T18:00:00-00:00,1,2016-01-02,10,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10318.74,DAM,22
2016-01-03T00:00:00-00:00,2016-01-03T01:00:00-00:00,1,2016-01-02,17,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10410.88,DAM,22
2016-01-02T19:00:00-00:00,2016-01-02T20:00:00-00:00,1,2016-01-02,12,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10114.69,DAM,22
2016-01-02T21:00:00-00:00,2016-01-02T22:00:00-00:00,1,2016-01-02,14,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9782.83,DAM,22
2016-01-02T10:00:00-00:00,2016-01-02T11:00:00-00:00,1,2016-01-02,3,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9593.94,DAM,22
2016-01-02T15:00:00-00:00,2016-01-02T16:00:00-00:00,1,2016-01-02,8,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10182.54,DAM,22
2016-01-03T02:00:00-00:00,2016-01-03T03:00:00-00:00,1,2016-01-02,19,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12151.19,DAM,22
2016-01-03T05:00:00-00:00,2016-01-03T06:00:00-00:00,1,2016-01-02,22,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11321.89,DAM,22
2016-01-02T18:00:00-00:00,2016-01-02T19:00:00-00:00,1,2016-01-02,11,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10125.36,DAM,22
2016-01-02T22:00:00-00:00,2016-01-02T23:00:00-00:00,1,2016-01-02,15,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9821.46,DAM,22
2016-01-02T23:00:00-00:00,2016-01-03T00:00:00-00:00,1,2016-01-02,16,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10030.32,DAM,22
2016-01-02T12:00:00-00:00,2016-01-02T13:00:00-00:00,1,2016-01-02,5,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9637.08,DAM,22
2016-01-03T07:00:00-00:00,2016-01-03T08:00:00-00:00,1,2016-01-02,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10124.12,DAM,22
2016-01-02T20:00:00-00:00,2016-01-02T21:00:00-00:00,1,2016-01-02,13,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9975.66,DAM,22
2016-01-03T01:00:00-00:00,2016-01-03T02:00:00-00:00,1,2016-01-02,18,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11783.6,DAM,22
2016-01-02T08:00:00-00:00,2016-01-02T09:00:00-00:00,1,2016-01-02,1,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10104.29,DAM,22
2016-01-02T11:00:00-00:00,2016-01-02T12:00:00-00:00,1,2016-01-02,4,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9523.02,DAM,22
2016-01-03T06:00:00-00:00,2016-01-03T07:00:00-00:00,1,2016-01-02,23,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10719.48,DAM,22
2016-01-02T13:00:00-00:00,2016-01-02T14:00:00-00:00,1,2016-01-02,6,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9913.42,DAM,22
2016-01-03T03:00:00-00:00,2016-01-03T04:00:00-00:00,1,2016-01-02,20,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12037.94,DAM,22
2016-01-03T04:00:00-00:00,2016-01-03T05:00:00-00:00,1,2016-01-02,21,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11771.04,DAM,22
2016-01-02T14:00:00-00:00,2016-01-02T15:00:00-00:00,1,2016-01-02,7,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10143.23,DAM,22
2016-01-02T16:00:00-00:00,2016-01-02T17:00:00-00:00,1,2016-01-02,9,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10380.05,DAM,22
2016-01-02T09:00:00-00:00,2016-01-02T10:00:00-00:00,1,2016-01-02,2,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9818.63,DAM,22
2016-01-02T12:00:00-00:00,2016-01-02T13:00:00-00:00,1,2016-01-02,5,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1915.17,DAM,23
2016-01-03T04:00:00-00:00,2016-01-03T05:00:00-00:00,1,2016-01-02,21,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2647.7,DAM,23
2016-01-03T05:00:00-00:00,2016-01-03T06:00:00-00:00,1,2016-01-02,22,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2504.9,DAM,23
2016-01-02T10:00:00-00:00,2016-01-02T11:00:00-00:00,1,2016-01-02,3,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1868.44,DAM,23
2016-01-02T19:00:00-00:00,2016-01-02T20:00:00-00:00,1,2016-01-02,12,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2072.78,DAM,23
2016-01-02T22:00:00-00:00,2016-01-02T23:00:00-00:00,1,2016-01-02,15,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2088.36,DAM,23
2016-01-02T20:00:00-00:00,2016-01-02T21:00:00-00:00,1,2016-01-02,13,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2035.43,DAM,23
2016-01-02T09:00:00-00:00,2016-01-02T10:00:00-00:00,1,2016-01-02,2,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1919.14,DAM,23
2016-01-02T11:00:00-00:00,2016-01-02T12:00:00-00:00,1,2016-01-02,4,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1867.34,DAM,23
2016-01-02T13:00:00-00:00,2016-01-02T14:00:00-00:00,1,2016-01-02,6,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2004.04,DAM,23
2016-01-02T21:00:00-00:00,2016-01-02T22:00:00-00:00,1,2016-01-02,14,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2030.15,DAM,23
2016-01-03T03:00:00-00:00,2016-01-03T04:00:00-00:00,1,2016-01-02,20,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2742.87,DAM,23
2016-01-03T00:00:00-00:00,2016-01-03T01:00:00-00:00,1,2016-01-02,17,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2312.43,DAM,23
2016-01-03T06:00:00-00:00,2016-01-03T07:00:00-00:00,1,2016-01-02,23,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2324.49,DAM,23
2016-01-02T14:00:00-00:00,2016-01-02T15:00:00-00:00,1,2016-01-02,7,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2143.12,DAM,23
2016-01-02T15:00:00-00:00,2016-01-02T16:00:00-00:00,1,2016-01-02,8,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2208.91,DAM,23
2016-01-02T18:00:00-00:00,2016-01-02T19:00:00-00:00,1,2016-01-02,11,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2120.98,DAM,23
2016-01-02T23:00:00-00:00,2016-01-03T00:00:00-00:00,1,2016-01-02,16,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2144.06,DAM,23
2016-01-03T02:00:00-00:00,2016-01-03T03:00:00-00:00,1,2016-01-02,19,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2771.26,DAM,23
2016-01-03T07:00:00-00:00,2016-01-03T08:00:00-00:00,1,2016-01-02,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2143.47,DAM,23
2016-01-02T08:00:00-00:00,2016-01-02T09:00:00-00:00,1,2016-01-02,1,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1993,DAM,23
2016-01-02T16:00:00-00:00,2016-01-02T17:00:00-00:00,1,2016-01-02,9,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2223.77,DAM,23
2016-01-02T17:00:00-00:00,2016-01-02T18:00:00-00:00,1,2016-01-02,10,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2192.26,DAM,23
2016-01-03T01:00:00-00:00,2016-01-03T02:00:00-00:00,1,2016-01-02,18,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2672.24,DAM,23
2016-01-02T16:00:00-00:00,2016-01-02T17:00:00-00:00,1,2016-01-02,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,105.7,DAM,24
2016-01-02T14:00:00-00:00,2016-01-02T15:00:00-00:00,1,2016-01-02,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,106.22,DAM,24
2016-01-02T23:00:00-00:00,2016-01-03T00:00:00-00:00,1,2016-01-02,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,60.33,DAM,24
2016-01-03T06:00:00-00:00,2016-01-03T07:00:00-00:00,1,2016-01-02,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,78.6,DAM,24
2016-01-02T08:00:00-00:00,2016-01-02T09:00:00-00:00,1,2016-01-02,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,83.46,DAM,24
2016-01-02T10:00:00-00:00,2016-01-02T11:00:00-00:00,1,2016-01-02,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,87.18,DAM,24
2016-01-02T11:00:00-00:00,2016-01-02T12:00:00-00:00,1,2016-01-02,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,90.57,DAM,24
2016-01-03T00:00:00-00:00,2016-01-03T01:00:00-00:00,1,2016-01-02,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,64.69,DAM,24
2016-01-03T05:00:00-00:00,2016-01-03T06:00:00-00:00,1,2016-01-02,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81.08,DAM,24
2016-01-02T17:00:00-00:00,2016-01-02T18:00:00-00:00,1,2016-01-02,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,95.32,DAM,24
2016-01-02T18:00:00-00:00,2016-01-02T19:00:00-00:00,1,2016-01-02,11,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,84.2,DAM,24
2016-01-02T19:00:00-00:00,2016-01-02T20:00:00-00:00,1,2016-01-02,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,75.55,DAM,24
2016-01-03T02:00:00-00:00,2016-01-03T03:00:00-00:00,1,2016-01-02,19,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,80.2,DAM,24
2016-01-02T12:00:00-00:00,2016-01-02T13:00:00-00:00,1,2016-01-02,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,93.71,DAM,24
2016-01-02T13:00:00-00:00,2016-01-02T14:00:00-00:00,1,2016-01-02,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,99.9,DAM,24
2016-01-02T15:00:00-00:00,2016-01-02T16:00:00-00:00,1,2016-01-02,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,111.05,DAM,24
2016-01-02T20:00:00-00:00,2016-01-02T21:00:00-00:00,1,2016-01-02,13,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,69.21,DAM,24
2016-01-02T21:00:00-00:00,2016-01-02T22:00:00-00:00,1,2016-01-02,14,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,65.36,DAM,24
2016-01-03T01:00:00-00:00,2016-01-03T02:00:00-00:00,1,2016-01-02,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,75.99,DAM,24
2016-01-02T09:00:00-00:00,2016-01-02T10:00:00-00:00,1,2016-01-02,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,84.64,DAM,24
2016-01-03T03:00:00-00:00,2016-01-03T04:00:00-00:00,1,2016-01-02,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81,DAM,24
2016-01-03T04:00:00-00:00,2016-01-03T05:00:00-00:00,1,2016-01-02,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81.2,DAM,24
2016-01-03T07:00:00-00:00,2016-01-03T08:00:00-00:00,1,2016-01-02,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,77.2,DAM,24
2016-01-02T22:00:00-00:00,2016-01-02T23:00:00-00:00,1,2016-01-02,15,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,61.37,DAM,24
2016-01-04T05:00:00-00:00,2016-01-04T06:00:00-00:00,1,2016-01-03,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25425.57,DAM,25
2016-01-03T17:00:00-00:00,2016-01-03T18:00:00-00:00,1,2016-01-03,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22579.81,DAM,25
2016-01-03T10:00:00-00:00,2016-01-03T11:00:00-00:00,1,2016-01-03,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20371.92,DAM,25
2016-01-03T11:00:00-00:00,2016-01-03T12:00:00-00:00,1,2016-01-03,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20209.45,DAM,25
2016-01-03T13:00:00-00:00,2016-01-03T14:00:00-00:00,1,2016-01-03,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20906.43,DAM,25
2016-01-03T14:00:00-00:00,2016-01-03T15:00:00-00:00,1,2016-01-03,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21559.27,DAM,25
2016-01-03T18:00:00-00:00,2016-01-03T19:00:00-00:00,1,2016-01-03,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22349.81,DAM,25
2016-01-03T19:00:00-00:00,2016-01-03T20:00:00-00:00,1,2016-01-03,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22027.68,DAM,25
2016-01-03T20:00:00-00:00,2016-01-03T21:00:00-00:00,1,2016-01-03,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21706.37,DAM,25
2016-01-04T06:00:00-00:00,2016-01-04T07:00:00-00:00,1,2016-01-03,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23719.99,DAM,25
2016-01-03T09:00:00-00:00,2016-01-03T10:00:00-00:00,1,2016-01-03,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20824.07,DAM,25
2016-01-03T12:00:00-00:00,2016-01-03T13:00:00-00:00,1,2016-01-03,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20368.06,DAM,25
2016-01-03T16:00:00-00:00,2016-01-03T17:00:00-00:00,1,2016-01-03,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22287.9,DAM,25
2016-01-04T00:00:00-00:00,2016-01-04T01:00:00-00:00,1,2016-01-03,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23317.01,DAM,25
2016-01-04T03:00:00-00:00,2016-01-04T04:00:00-00:00,1,2016-01-03,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,27633.06,DAM,25
2016-01-04T04:00:00-00:00,2016-01-04T05:00:00-00:00,1,2016-01-03,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26865.49,DAM,25
2016-01-04T07:00:00-00:00,2016-01-04T08:00:00-00:00,1,2016-01-03,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22152.16,DAM,25
2016-01-03T21:00:00-00:00,2016-01-03T22:00:00-00:00,1,2016-01-03,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21506.71,DAM,25
2016-01-03T22:00:00-00:00,2016-01-03T23:00:00-00:00,1,2016-01-03,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21513.75,DAM,25
2016-01-03T15:00:00-00:00,2016-01-03T16:00:00-00:00,1,2016-01-03,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21876.66,DAM,25
2016-01-03T08:00:00-00:00,2016-01-03T09:00:00-00:00,1,2016-01-03,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21660.7,DAM,25
2016-01-03T23:00:00-00:00,2016-01-04T00:00:00-00:00,1,2016-01-03,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21996.51,DAM,25
2016-01-04T01:00:00-00:00,2016-01-04T02:00:00-00:00,1,2016-01-03,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26808.33,DAM,25
2016-01-04T02:00:00-00:00,2016-01-04T03:00:00-00:00,1,2016-01-03,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,27921.1,DAM,25
2016-01-03T12:00:00-00:00,2016-01-03T13:00:00-00:00,1,2016-01-03,5,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3578.58,DAM,26
2016-01-03T21:00:00-00:00,2016-01-03T22:00:00-00:00,1,2016-01-03,14,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3443.47,DAM,26
2016-01-03T18:00:00-00:00,2016-01-03T19:00:00-00:00,1,2016-01-03,11,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3586.04,DAM,26
2016-01-03T20:00:00-00:00,2016-01-03T21:00:00-00:00,1,2016-01-03,13,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3491.13,DAM,26
2016-01-04T01:00:00-00:00,2016-01-04T02:00:00-00:00,1,2016-01-03,18,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4034.36,DAM,26
2016-01-04T02:00:00-00:00,2016-01-04T03:00:00-00:00,1,2016-01-03,19,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4072.92,DAM,26
2016-01-03T09:00:00-00:00,2016-01-03T10:00:00-00:00,1,2016-01-03,2,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3582.09,DAM,26
2016-01-04T03:00:00-00:00,2016-01-04T04:00:00-00:00,1,2016-01-03,20,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4050.36,DAM,26
2016-01-04T07:00:00-00:00,2016-01-04T08:00:00-00:00,1,2016-01-03,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3545.83,DAM,26
2016-01-03T15:00:00-00:00,2016-01-03T16:00:00-00:00,1,2016-01-03,8,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3657.54,DAM,26
2016-01-03T19:00:00-00:00,2016-01-03T20:00:00-00:00,1,2016-01-03,12,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3542.79,DAM,26
2016-01-03T22:00:00-00:00,2016-01-03T23:00:00-00:00,1,2016-01-03,15,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3425.4,DAM,26
2016-01-04T06:00:00-00:00,2016-01-04T07:00:00-00:00,1,2016-01-03,23,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3701.33,DAM,26
2016-01-03T10:00:00-00:00,2016-01-03T11:00:00-00:00,1,2016-01-03,3,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3562.21,DAM,26
2016-01-03T11:00:00-00:00,2016-01-03T12:00:00-00:00,1,2016-01-03,4,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3552.59,DAM,26
2016-01-03T17:00:00-00:00,2016-01-03T18:00:00-00:00,1,2016-01-03,10,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3614.13,DAM,26
2016-01-03T08:00:00-00:00,2016-01-03T09:00:00-00:00,1,2016-01-03,1,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3647.47,DAM,26
2016-01-03T13:00:00-00:00,2016-01-03T14:00:00-00:00,1,2016-01-03,6,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3627.93,DAM,26
2016-01-03T23:00:00-00:00,2016-01-04T00:00:00-00:00,1,2016-01-03,16,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3458.94,DAM,26
2016-01-04T04:00:00-00:00,2016-01-04T05:00:00-00:00,1,2016-01-03,21,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3986.57,DAM,26
2016-01-04T05:00:00-00:00,2016-01-04T06:00:00-00:00,1,2016-01-03,22,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3848.87,DAM,26
2016-01-03T14:00:00-00:00,2016-01-03T15:00:00-00:00,1,2016-01-03,7,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3691.27,DAM,26
2016-01-03T16:00:00-00:00,2016-01-03T17:00:00-00:00,1,2016-01-03,9,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3643.31,DAM,26
2016-01-04T00:00:00-00:00,2016-01-04T01:00:00-00:00,1,2016-01-03,17,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3673.38,DAM,26
2016-01-03T16:00:00-00:00,2016-01-03T17:00:00-00:00,1,2016-01-03,9,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5362.77,DAM,27
2016-01-03T22:00:00-00:00,2016-01-03T23:00:00-00:00,1,2016-01-03,15,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5175.35,DAM,27
2016-01-03T21:00:00-00:00,2016-01-03T22:00:00-00:00,1,2016-01-03,14,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5165.04,DAM,27
